alpha_two_code,Name,web_pages,state-province,domains,Address,logo,logo_flag,city
IN,Shri Mata Vaishno Devi University,['http://www.smvdu.net.in/'],,,India,http://www.ranklogos.com/wp-content/uploads/2014/10/Shri-Mata-Vaishno-Devi-University-logo-500x491.jpg,FALSE,Katra
IN,Singhania University Rajasthan,['http://www.singhaniauniversity.co.in/'],,,India,https://singhaniauniversity.co.in/images/logo.png,TRUE,
IN,Sunrise University Alwar,['http://www.sunriseuniversity.in/'],,,India,https://sunriseuniversity.in/templates/sunrise-univ22/assets/images/logo.png,TRUE,
IN,Uttarakhand Open University ,['http://www.uou.ac.in/'],,,India,https://www.onlineresultportal.com/images/university/uttarakhand-open-university_logo.jpg,FALSE,
IQ,Sulaimani Polytechnic University,['http://www.spu.edu.iq/'],,,Iraq,http://spu.edu.iq/en/wp-content/uploads/2015/10/zanko.jpg,FALSE,Sulaymaniyah
IR,Adiban Higher Education Institue,['http://www.adiban.ac.ir/'],,,Iran,https://Trustseal.eNamad.ir/logo.aspx?id=238866&Code=fduetDzIl0eVd0uGOCpM,TRUE,
IR,Ahwaz Jondishapour University of Medical Sciences,['http://www.ajums.ac.ir/'],,,Iran,http://www.educationiran.com/images/Websites/56/Website/Logo/logo.png,FALSE,
IR,Almustafa Open University,['http://www.almustafaou.ir/'],,,Iran,https://yt3.ggpht.com/a/AATXAJzWqCBVBWx51WI5U_T1napDeNJr6PmHFs2PTQ=s900-c-k-c0xffffffff-no-rj-mo,FALSE,
IR,Amirkabir College of Managmant & Technology,['http://www.acmt.ac.ir/'],,,Iran,http://www.acmt.ac.ir/wp-content/uploads/logo.png,TRUE,
IR,Azzahra University,['http://www.azzahra.ac.ir/'],,,Iran,https://www.edumor.com/uploads/instance/574ffc94ef29c/pic_logo.jpg,FALSE,
IR,Baghyatoolah Medical Sciences University,['http://www.bmsu.ac.ir/'],,,Iran,https://www.iranwatch.org/sites/default/files/baghyatollah_medical_sciences_university.gif,FALSE,
IR,Damghan University of Basic Sciences,['http://www.dubs.ac.ir/'],,,Iran,https://isic.ir/wp-content/uploads/2020/03/Damghan-University.jpg,FALSE,
IR,Gorgan University of Agricultural Sciences and Natural Resources,['http://www.gau.ac.ir/'],,,Iran,https://i1.rgstatic.net/ii/institution.image/AS:267468302422028%401440780820920_l,FALSE,Gorgan
IR,Guilan University,['http://www.guilan.ac.ir/'],,,Iran,https://scholarships.af/wp-content/uploads/2021/06/Guilan-University-logo.jpeg,FALSE,
IR,Imam Sadiq University,['http://www.isu.ac.ir/'],,,Iran,https://everipedia-storage.s3.amazonaws.com/ProfilePicture/en/Imam_Sadiq_University__951110/Imam_Sadiq_University.svg__57267.svg,FALSE,Tehran
IR,Iranian Academy of Persian Language and Literature,['http://www.persianacademy.ir/'],,,Iran,https://i0.wp.com/taghato.net/wp-content/uploads/2014/01/Iran-Academy-of-Persian-Language.jpg,FALSE,
IR,"Islamic Azad University, Aliabad ",['http://www.aliabadiau.ac.ir/'],,,Iran,https://www.unitedagainstnucleariran.com/sites/default/files/inline-images/Islamic%20Azad%20University%20Logo.png,FALSE,
IR,"Islamic Azad University, Falavarjan ",['http://www.falavarjan.ac.ir/'],,,Iran,https://static.wixstatic.com/media/b060a3_96f652367e514d4cb7041475401c4386~mv2.jpg/v1/fill/w_600%2Ch_400%2Cal_c%2Cq_90/file.jpg,FALSE,
IR,"Islamic Azad University, Kazeron",['http://www.kau.ac.ir/'],,,Iran,https://seeklogo.com/images/I/islamic-azad-university-logo-B6794D8A18-seeklogo.com.png,FALSE,
IR,"Islamic Azad University, Najaf Abad",['http://www.iaun.ac.ir/'],,,Iran,https://iaun.iau.ir/images/logo/pclogo.png,TRUE,
IR,"Islamic Azad University, Shahr-e-rey Branch",['http://www.iausr.ac.ir/'],,,Iran,https://i.pinimg.com/736x/5f/df/30/5fdf30d92e5d90c06d86a21421c455c9.jpg,FALSE,
IR,"Islamic Azad University, Sowmesara",['http://www.sowmesaraiau.ac.ir/'],,,Iran,https://static.wixstatic.com/media/b060a3_96f652367e514d4cb7041475401c4386~mv2.jpg/v1/fill/w_600%2Ch_400%2Cal_c%2Cq_90/file.jpg,FALSE,
IR,"Islamic Azad University, Tehran Medical",['http://www.iautmu.ac.ir/'],,,Iran,http://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Islamic_Azad_University_Medical_Branch_of_Tehran_Logo.jpg/220px-Islamic_Azad_University_Medical_Branch_of_Tehran_Logo.jpg,FALSE,Tehran
IR,Kamalolmolk Art & Architecture Higher Education Institute of Noshahr,['http://www.kamalolmolk.ac.ir/'],,,Iran,http://www.kamalolmolk.ac.ir/wp-content/uploads/2021/09/cropped-logo.png,TRUE,
IR,Kermanshah University of Technology,['http://www.kut.ac.ir/'],,,Iran,https://www.kut.ac.ir/assets/site/img/logo.png,TRUE,Kermanshah
IR,K.N.Toosi University of Technology,['http://www.kntu.ac.ir/'],,,Iran,https://www.topuniversities.com/sites/default/files/profiles/logos/k.-n.-toosi-university-of-technology_592560cf2aeae70239af4e6e_large.jpg,FALSE,
IR,Malekan Payame Nour University,['http://www.malekanpnu.ac.ir/'],,,Iran,https://www.fisu.net/medias/images/8_payame_noor_university.png,FALSE,
IR,Mustafa International University,['http://www.miu.ac.ir/'],,,Iran,https://www.miu.ac.ir/files/logo121.png,TRUE,
IR,Raghebe Esfahani University,['http://www.raghebisf.ac.ir/'],,,Iran,https://www.raghebisf.ac.ir/Dorsapax/Data/Sub_0/Template/main/img/logo.png,TRUE,
IR,Shaheed Beheshti University,['http://www.sbu.ac.ir/'],,,Iran,http://educationiran.ir/images/Websites/86/Website/Logo/arm4.png,FALSE,
IR,Shaheed Beheshti University of Medical Sciences,['http://www.sbmu.ac.ir/'],,,Iran,https://www.sbmu.ac.ir/uploads/sbmu-logo-new3.png,TRUE,
IR,Shaheed Chamran University,['http://www.cua.ac.ir/'],,,Iran,https://statnano.com/resource/amar_university_world/files/images/21/1/thumbnail_ac6f2d426ef166ae48dff94b65bc3f49.jpg,FALSE,
IR,Shaheed Rajaei Teacher Training University,['http://www.srttu.edu/'],,,Iran,https://media-exp1.licdn.com/dms/image/C4E0BAQHDm4t3UHt7cQ/company-logo_200_200/0/1519872461322?e=2147483647&v=beta&t=hJWTurjvReuUGgypGywwn9zGKD8Zm1kfTsGgQGmbTrw,FALSE,
IR,Sheikhbahaee University,['http://www.shbu.ac.ir/'],,,Iran,https://Trustseal.eNamad.ir/logo.aspx?id=306614&Code=b4LntICBdzJb3BOfUQzQ,TRUE,Isfahan
IR,Sistan & Balouchestan University,['http://www.usb.ac.ir/'],,,Iran,https://Trustseal.eNamad.ir/logo.aspx?id=237122&Code=iHGsaIleT7GOeiNCP6Xn,TRUE,
IR,University of Lavasanat Pnu,['http://www.lavasanpnu.ac.ir/'],,,Iran,https://c2.staticflickr.com/4/3307/3240150265_471f297286.jpg,FALSE,
IR,University of Mashhad Pnu,['http://www.pnum.ac.ir/'],,,Iran,https://www.pinclipart.com/picdir/middle/319-3192147_ferdowsi-university-of-mashhad-logo-clipart.png,FALSE,
IR,University of Mohaghegh,['http://www.uma.ac.ir/'],,,Iran,https://www.uma.ac.ir:443/templates/tmpl_modern01/images/umalogo.png,TRUE,
IR,University of Social Welfare and Rehabilitation Scinences,['http://www.uswr.ac.ir/'],,,Iran,https://www.uswr.ac.ir/uploads/uswr-98-logo-dark.png,TRUE,
IR,Vali-e-Asr University,['http://www.vru.ac.ir/'],,,Iran,https://www.raiuniversity.edu/wp-content/uploads/Vali-e-Asr-University-of-Rafsanjan.jpg,FALSE,
IT,Università Bocconi,['http://www.uni-bocconi.it/'],,,Italy,http://www.gltfoundation.com/wp-content/uploads/2017/09/bocconi_1.png,FALSE,
IT,University of Commerce Luigi Bocconi,['http://www.uni-bocconi.it/'],,,Italy,http://allvectorlogo.com/img/2017/07/universita-commerciale-luigi-bocconi-logo.png,FALSE,
JO,Balqa Applied University,['http://www.bau.edu.jo/'],,,Jordan,https://smtgroup.org/wp-content/uploads/2020/05/Al-Balqa-Applied-University.jpg,FALSE,
JO,Tafila Technical University ,['http://www.ttu.edu.jo/'],,,Jordan,http://www.ttu.edu.jo/wp-content/uploads/2022/12/Ttulogo.png,TRUE,
JP,Tokai University,['http://www.u-tokai.ac.jp/'],,,Japan,https://www.topuniversities.com/sites/default/files/profiles/logos/tokai-university_592560cf2aeae70239af4ce7_large.jpg,TRUE,Tokyo
KE, Dedan Kimathi University of Technology,['http://www.dkut.ac.ke/'],,,Kenya,https://www.dkut.ac.ke/images/logo.png,TRUE,
KE,Nairobi Institute of Business Studies ,['http://www.nibs.ac.ke/'],,,Kenya,https://i1.wp.com/kenyapen.com/wp-content/uploads/2020/09/Nairobi-Institute-of-Business-Studies.png?ssl=1,FALSE,
KE,Nairobi Technical Training Institute ,['http://www.ntti.ac.ke/'],,,Kenya,https://yt3.ggpht.com/a/AATXAJyVA8kBm4oYs4n0RP32yfz7_hpmgLldbK6XoA=s900-c-k-c0xffffffff-no-rj-mo,FALSE,
KE,Uzima University College ,['http://www.uzimauniversity.ac.ke/'],,,Kenya,https://uzimauniversity.ac.ke/wp-content/uploads/2019/09/logo.fw_.png,TRUE,
KR,Gwangju Catholic College,['http://www.gjcatholic.ac.kr/'],,,"Korea, Republic of",https://www.gjcatholic.ac.kr/images/basic/logo.png,TRUE,
KR,Gyeongju University,['http://www.gyeongju.ac.kr/'],,,"Korea, Republic of",https://korea.net.vn/wp-content/uploads/2018/10/125.jpg,FALSE,Gyeongju
KR,Kyongju University,['http://www.kyongju.ac.kr/'],,,"Korea, Republic of",https://korea.net.vn/wp-content/uploads/2018/10/125.jpg,FALSE,
KR,Pyongtaek University ,['http://www.ptuniv.ac.kr/'],,,"Korea, Republic of",https://koreastudy.uz/d/pyeongtaek_university_logo.jpg,FALSE,
KW,American University of Kuwait ,['http://www.auk.edu.kw/'],,,Kuwait,https://www.auk.edu.kw:443/auk/media/images/auk-logo.svg,TRUE,
KW,Australlian College of Kuwait ,['http://www.ackonline.com/'],,,Kuwait,http://www.eamtc.org/wp-content/uploads/2011/12/ACK-logo-Colors.jpg,FALSE,
KZ,Zhetysu State University ,['http://www.zhgu.kz/'],,,Kazakhstan,https://techniumscience.com/public/site/images/admin/Zhetysu_State_University_logo1.png,FALSE,
LA,Soutsaka Institute of management and Technology,['http://www.simt.edu.la/'],,,Lao People's Democratic Republic,http://www.splaopdr.com/images/column_1492347654/1492347955splaopdrcom1.png,FALSE,
LK,Horizon College of Business and Technology,['http://www.horizoncampus.edu.lk/'],,,Sri Lanka,https://horizoncampus.edu.lk/wp-content/themes/horizon/assets/img/logo.png,TRUE,
LK,South Asian Institute of Technology And Medicine (SAITM) ,['http://www.saitm.edu.lk/'],,,Sri Lanka,https://www.wemakescholars.com/admin/uploads/providers/HvR8lUDBdrUzdkHgd3oBL34gm_4QXpzE.jpg,FALSE,
LK,Wayamba University of Sri Lanka ,['http://www.wyb.ac.lk/'],,,Sri Lanka,https://www.wyb.ac.lk/wp-content/uploads/2020/10/cropped-wyb-header-logo-1.png,TRUE,
LV,Latvian University of Agriculture,['http://www.llu.lv/'],,,Latvia,https://www.llu.lv/themes/custom/LLU/lv_logo.svg?t=1677829257,TRUE,
MK,"University for Information Science and Technology  ""St. Paul The Apostle"" ",['http://www.uist.edu.mk/'],,,North Macedonia,https://uist.edu.mk/wp-content/uploads/2016/05/UIST-logo.jpg,TRUE,
MM,Technological University (Myitkyina) ,['http://www.most.gov.mm/myitkyinatu/'],,,Myanmar,https://www.4icu.org/i/logos-seals/14558.png,FALSE,
MM, Technological University (Yangon),['http://www.most.gov.mm/ytu/'],,,Myanmar,https://everipedia-storage.s3.amazonaws.com/ProfilePicture/en/Yangon_Technological_University__cc2dc7/Yangon_Technological_University.svg__10582__thumb.png,FALSE,
MR, Université de Nouakchott,['http://www.univ-nkc.mr/'],,,Mauritania,https://www.univ-nkc.mr/assets/images/logo.png,TRUE,
MY,"Institute of Teachers Education, Dato' Razali Ismail ",['http://www.ipgmkdri.edu.my/'],,,Malaysia,https://1.bp.blogspot.com/_pZ1eU1vEX6g/TSyILc9Z47I/AAAAAAAABDE/XiCQwQp_4L8/s400/bigmaal20hijrah01_thumb%255B2%255D.gif,FALSE,
MY,"Institute of Teachers Education, Melaka ",['http://www.ippm.edu.my/'],,,Malaysia,https://asset.jobstore.com/uploads/image/795573/qltq1o4uPM/melakainternationalschoolmalaccamalaysia.png,FALSE,
MY,"Institute of Teachers Education, Technical Education ",['http://www.ipteknik.edu.my/'],,,Malaysia,https://4.bp.blogspot.com/-ysNvFhK1sVs/W5_VCKMmmjI/AAAAAAAAJoc/2N1BY4-m8qkt5VbJwERH4KIB-l2QBlhXQCLcBGAs/s200/National%2BInstitute%2Bof%2BTechnical%2BTeachers%2BTraining%2Band%2BResearch%2B%2528NITTTR%2529%252C%2BChandigarh.jpg,FALSE,
MY,Institut Prima Bestari - Pine Academy ,['http://www.pine.edu.my/'],,,Malaysia,http://www.sbp-academia.com/images/151_Pine_Academy_logo.JPG,FALSE,
MY,"Newcastle University, Medicine Malaysia ",['http://numed.ncl.ac.uk/'],,,Malaysia,https://sureworks.info/storage/files/xtrIxovlV4Gl6E9y7f9cFrLBih0UIDI86JsNgiWg.png,FALSE,
MY,Sultan Azlan Shah Polytechnic ,['http://www.psas.edu.my/'],,,Malaysia,http://www.psas.edu.my/v7/images/logo-kptpsas-250x50-01.png,TRUE,
MY,University of Management and Technology ,['http://www.umtech.edu.my/'],,,Malaysia,https://www.eduopinions.com/wp-content/uploads/2019/05/UniversityofManagementandTechnology-logo.jpg,FALSE,
MZ,Instituto Superior de Relações Internacionais (ISRI) ,['http://www.isri.ac.mz/'],,,Mozambique,https://clubofmozambique.com/wp-content/uploads/2017/08/ISRI-300x211.jpg,FALSE,
NG," Akanu Ibiam Federal Polytechnic, Unwana",['http://www.polyunwana.net/'],,,Nigeria,https://polyunwana.edu.ng/wp-content/uploads/2020/05/cropped-header-logo-1.png,TRUE,
NG,Crawford University ,['http://www.crawforduniversity.edu.ng/'],,,Nigeria,https://2.bp.blogspot.com/-cEp5kY6PBoI/Wrue8-T5R6I/AAAAAAAAA1k/S7nGcZ7v2w08fMQbzOfsXvkFeJvVqWrngCLcBGAs/s1600/Crawford-University-Logo.jpg,FALSE,
NG,"Federal Polytechnic Bauchi, Nigeria",['http://fptb.edu.ng/'],,,Nigeria,https://fptb.edu.ng/wp-content/uploads/2022/02/logo.jpg,TRUE,
NG,Godfrey Okoye University ,['http://www.gouni.edu.ng/'],,,Nigeria,https://mummylizzysblog.com.ng/wp-content/uploads/2020/09/234-903-019-6668-20200928_211600.jpg,FALSE,
NG,Kwara State University ,['http://www.kwasu.edu.ng/'],,,Nigeria,https://kwasusite.kwasu.edu.ng/wp-content/uploads/2020/06/kwasulogo-e1592781667746.png,TRUE,
NG,Olabisi Onabanjo University ,['http://www.oouagoiwoye.edu.ng/'],,,Nigeria,http://www.nairaland.com/attachments/2525862_priorityclothingz0812704212008143666735771387_jpeg_jpege5a0b36d3a2bb40e63f24a474ed0fb92,FALSE,
NG,Sokoto State University ,['http://www.ssu.edu.ng/'],,,Nigeria,http://ssu.edu.ng/home/wp-content/uploads/2022/11/logo.jpg,TRUE,
NG,Umaru Musa Yar'Adua University ,['http://www.umyu.edu.ng/'],,,Nigeria,https://umyu.edu.ng/wp-content/uploads/2022/09/logo_umyu.png,TRUE,
NI,Universidad Central de Nicaragua,['http://www.ucn.edu.ni/'],,,Nicaragua,https://www.ucn.edu.ni/wp-content/uploads/2017/06/logo.png,TRUE,Managua
NL,Free University Amsterdam,['http://www.vu.nl/'],,,Netherlands,https://vu.nl/assets/images/VU-logo-nobg.svg,TRUE,
NL,Hanzehogeschool Groningen,['http://www.hanze.nl/'],,,Netherlands,https://cdn.freebiesupply.com/logos/large/2x/hanzehogeschool-logo-png-transparent.png,FALSE,Groningen
NL,NHL University of Applied Sciences,['http://www.nhl.nl/'],,,Netherlands,https://www.underconsideration.com/brandnew/archives/nhl_uni_logo.gif,FALSE,
NL,NTI University,['http://www.nti.nl/'],,,Netherlands,https://www.nticentral-training.org/pluginfile.php/1/core_admin/logocompact/300x300/1661348399/NTI_Logo_RGB%202019.png,FALSE,
NL,Radboud University of Nijmegen,['http://www.ru.nl/'],,,Netherlands,https://www.ru.nl/themes/custom/ru/logo.png,TRUE,
NL,Saxion Universities ,['http://saxion.edu/'],,,Netherlands,https://www.saxion.edu/webfiles/1676370191221/static/default/images/logo.svg,TRUE,
NL,Universiteit Doesburg (UNDO),['http://www.universiteitdoesburg.nl/'],,,Netherlands,https://www.henk.kooytech.nl/images/logo-gemeente-doesburg.jpg,FALSE,
NL,University of Maastricht,['http://www.unimaas.nl/'],,,Netherlands,https://logos-download.com/wp-content/uploads/2017/11/Maastricht_University_logo.png,FALSE,
NL,University of Nijenrode,['http://www.nijenrode.nl/'],,,Netherlands,https://www.nyenrode.nl/img/logo_nyenrode.svg,TRUE,
NZ,Open Polytechnic ,['http://www.openpolytechnic.ac.nz/'],,,New Zealand,https://www.openpolytechnic.ac.nz/_resources/themes/openpolytechnic/images/svg/oplogo.svg?m=1675186187,TRUE,
PE,Universidad de Chiclayo,['http://www.udch.edu.pe/'],,,Peru,http://carrerasuniversitarias.pe/logos/original/logo-universidad-de-chiclayo.png,FALSE,
PE,Universidad Nacional Agraria La Selva,['http://www.unas.edu.pe/'],,,Peru,https://portal.unas.edu.pe/sites/all/themes/business_responsive_theme/logo.png,TRUE,
PH,Leyte State University ,['http://www.lsu-visca.edu.ph/'],,,Philippines,https://edukasyon-production.s3.ap-southeast-1.amazonaws.com/uploads/school/avatar/2003/southern-leyte-state-university.jpg,FALSE,
PH,Saint Ferdinand College,['http://www.sfc.edu.ph/'],,,Philippines,https://sfc.edu.ph/logos/cit.jpg,TRUE,
PK,Alhamd Islamic University,['http://www.aiu.edu.pk/'],,,Pakistan,http://www.aiu.edu.pk/html/treely/images/logoaiu.png,TRUE,
PK,Alpha Omega University,['http://www.alphaomega.edu.pk/'],,,Pakistan,https://i.ytimg.com/vi/mLCrDy8aaKA/maxresdefault.jpg,FALSE,
PK,"American University of Hawaii, Punjab Campus",['http://www.auh.edu.pk/'],,,Pakistan,https://1.bp.blogspot.com/-QHQpDytw9Kc/Vr9Ah39PMXI/AAAAAAAAA3U/3SHXaJuMqxE/s1600/pu.png,FALSE,
PK,Asian Management Institute,['http://www.ami.edu.pk/'],,,Pakistan,https://logos-download.com/wp-content/uploads/2018/09/Asian_Institute_of_Management_Logo.png,FALSE,
PK,Asia Pacific Institute of Information Technology Pakistan (APIIT PAK),['http://www.apiit.edu.pk/'],,,Pakistan,https://www.admissionmba.in/wp-content/uploads/2018/08/Asia-Pacific-Institute-of-Information-Technology.jpg,FALSE,
PK,Balochistan University of Information Technology & Management Sciences ,['http://www.buitms.edu.pk/'],,,Pakistan,http://www.buitms.edu.pk/Content/img/logo101.png,TRUE,
PK,College of Business Management ( CBM ),['http://www.cbm.edu.pk/'],,,Pakistan,http://isucauayan.edu.ph/wp-content/themes/gwt-wordpress-25.2/images/logo/College%20Logo/CBM.png,FALSE,
PK,GC University,['http://www.gcu.edu.pk/'],,,Pakistan,https://www.gcu.edu.pk/components/assets/img/gc-logo.png,TRUE,
PK,Institute of Business Management ,['http://www.iobm.edu.pk/'],,,Pakistan,https://www.iobm.edu.pk/assets/images/logo-mob.png,TRUE,
PK,Institute of Business & Technology,['http://www.biztek.edu.pk/'],,,Pakistan,https://daakhla.pk/assets/institute/institute-of-business-and-technology-ibt/logo/logo_xxl.jpg,FALSE,
PK,"International Islamic University, Islamabad",['http://www.iiu.edu.pk/'],,,Pakistan,https://iconape.com/wp-content/files/ty/190281/png/international-islamic-university-islamabad-logo.png,FALSE,Islamabad
PK,National University of Computer & Emerging Sciences,['http://www.nu.edu.pk/'],,,Pakistan,https://www.nu.edu.pk/Content/images/NU-logo.jpg,TRUE,
PK,North West Frontier Province Agricultural University,['http://www.aup.edu.pk/'],,,Pakistan,https://chap-solutions.co.uk/wp-content/uploads/2020/06/frontier_logo_no_bleed.png,FALSE,
PK,Pakistan Virtual University,['http://www.vu.edu.pk/'],,,Pakistan,https://www.vu.edu.pk/App_Themes/Default/Images/menu-img/logo.png,TRUE,
PK,"Sarhad University of Science & Information Technology, Peshawar ",['http://www.suit.edu.pk/'],,,Pakistan,https://www.result.pk/_images/institute/logo/2019-09/31_1_82604.jpg,FALSE,
PK,Shaheed Benazir Bhutto Women University ,['http://www.fwu.edu.pk/'],,,Pakistan,https://talib.pk/wp-content/uploads/2014/12/Shaheed-Benazir-Bhutto-Women-University-Admissions-Fee-Contact.jpg,FALSE,
PK,The Government Sadiq College Women University Bahawalpur,['http://www.gscwu.edu.pk/'],,,Pakistan,https://www.gscwu.edu.pk//images/gscwu-logo.png,TRUE,
PK,The Superior College ,['http://www.superior.edu.pk/'],,,Pakistan,https://www.superior.edu.pk/wp-content/uploads/2022/04/logo-1-2.png,TRUE,
PK,University of Islamic Studies,['http://www.aldirasat.edu.pk/'],,,Pakistan,https://logos-download.com/wp-content/uploads/2019/01/Islamic_University_Logo.png,FALSE,
PK,Zia-ud-Din Medical University,['http://www.geocities.com/CollegePark/7329/'],,,Pakistan,https://admission.com.pk/wp-content/uploads/2020/04/z4.png,FALSE,
PL,Leon Kozminski Academy of Entrepreneurship and Mangement,['http://www.wspiz.edu.pl/'],,,Poland,https://www.deardegree.com/images/15525815175c8a838d86162.jpg,FALSE,
PL,Technical University of Warsaw,['http://www.pw.edu.pl/'],,,Poland,https://www.pw.edu.pl/design/pw2021/images/logo-bip.png,TRUE,
PR,Universidad Politecnica de Puerto Rico,['http://www.pupr.edu/'],,,Puerto Rico,https://www.pupr.edu/wp-content/uploads/2021/08/CAE-logo.png,TRUE,San Juan
PT,Instituto Superior de Ciências do Trabalho e da Empresa,['http://www.iscte.pt/'],,,Portugal,https://www.iscte-iul.pt/assets/images/logo_iscte_detailed.svg,TRUE,
